ID_Client,Age,Sexe,Revenu_Annuel,Fréquence_Achat_Mois,Panier_Moyen,Nombre_Commandes,Score_Fidélité,Interactions_RéseauxSociaux,Participation_Programme_Fidélité,Nombre_Retours,Ancienneté_Client,Score_Satisfaction,Nombre_Visites_Site_Web,Dernier_Achat,Total_Dépensé,Type_Produit_Préféré,Panier_Abandonné
6038,46,0,96124,4,408.78,5,84,201,Non,2,4,7,213,2024-09-21 01:15:56.242931,40015.60799999999,Boissons,2
96864,77,0,77242,2,377.22,5,70,336,Oui,10,10,73,185,2023-08-19 01:15:56.242931,84916.164,Snacks,3
75219,56,0,117924,9,128.28,17,65,911,Oui,2,9,37,235,2023-11-10 01:15:56.242931,35940.876,Vêtements,0
52248,74,1,96332,8,386.09,44,94,934,Oui,7,8,74,204,2025-01-21 01:15:56.242931,14606.472,Chaussures,4
71731,70,0,39601,6,444.75,33,92,99,Non,9,7,44,151,2024-03-20 01:15:56.242931,29653.2,Équipements de sport,1
12609,23,0,48348,10,364.02,46,77,46,Oui,5,6,60,110,2023-07-29 01:15:56.242931,14269.176,Jeux de société,2
33467,75,1,15151,0,275.16,24,93,38,Non,5,7,100,175,2023-09-03 01:15:56.242931,6980.604,Soins visage,6
87362,27,0,37526,6,256.51,25,65,481,Oui,3,8,58,183,2024-06-17 01:15:56.242931,30055.344,Téléphone,4
12209,54,1,81580,6,120.53,29,81,99,Oui,8,10,30,283,2023-12-25 01:15:56.242931,95604.852,Trottinette électrique,4
73799,69,0,63752,3,449.96,50,87,327,Oui,4,3,53,283,2024-12-06 01:15:56.242931,34896.708,Jeux de société,4
1285,68,0,87307,8,82.67,24,74,676,Oui,9,3,90,66,2023-04-11 01:15:56.242931,21017.556,Téléphone,1
98511,35,1,88213,6,400.9,16,62,994,Oui,2,9,16,169,2025-01-24 01:15:56.242931,11318.352,Accessoires,2
17637,42,1,119597,3,220.47,50,68,507,Non,3,6,78,125,2024-03-31 01:15:56.242931,49052.628,Jeux de société,4
42712,73,0,32812,3,64.08,24,84,649,Non,6,3,79,55,2025-03-18 01:15:56.242931,26878.428,Équipements de sport,5
41958,51,0,25350,8,168.83,20,68,932,Non,5,2,83,75,2023-10-03 01:15:56.242931,25042.68,Accessoires,1
8481,51,0,81208,8,422.27,37,84,236,Oui,10,8,30,88,2024-03-10 01:15:56.242931,71756.04,GPS,4
11910,47,1,82285,10,152.8,5,94,806,Oui,4,4,32,170,2024-06-06 01:15:56.242931,42641.316,Vélos,6
38622,19,1,56562,5,437.57,21,82,966,Non,0,9,79,240,2024-09-21 01:15:56.242931,56378.016,Trottinette électrique,3
92589,37,0,118328,5,104.4,35,76,47,Non,6,1,22,299,2025-02-06 01:15:56.242931,63889.62,Shampoing,2
90823,80,1,113856,2,360.91,39,64,549,Oui,1,9,82,233,2025-02-14 01:15:56.242931,106912.428,Chaussures,0
24715,52,0,36800,2,23.56,17,83,616,Oui,2,7,78,111,2024-01-03 01:15:56.242931,16234.955999999998,Shampoing,0
4342,31,1,32569,6,480.27,43,89,417,Non,7,10,82,258,2024-08-21 01:15:56.242931,806.7719999999999,Téléphone,0
38464,54,1,46549,7,128.82,46,64,873,Oui,4,9,68,255,2024-06-17 01:15:56.242931,51794.916,Ustensiles de cuisine,3
7419,53,1,75185,8,370.59,37,73,545,Non,3,1,93,293,2024-10-08 01:15:56.242931,84523.07999999999,Jeux de société,2
9776,43,0,70658,5,100.11,35,87,408,Non,6,6,18,187,2023-08-07 01:15:56.242931,48146.016,Équipements de sport,2
18552,38,1,104740,5,65.2,25,73,353,Oui,3,5,99,174,2023-11-20 01:15:56.242931,30974.616,Shampoing,0
49839,73,0,111252,3,171.02,6,91,421,Oui,7,6,34,121,2025-01-23 01:15:56.242931,86367.87599999999,Vélos,4
14707,45,1,65348,8,243.23,16,87,123,Non,7,5,70,149,2024-03-23 01:15:56.242931,33289.98,Linge de maison,1
56579,67,0,100221,7,118.4,28,89,161,Non,1,6,91,138,2024-09-18 01:15:56.242931,13684.692,Accessoires,3
27437,46,0,101100,1,373.0,49,96,128,Oui,3,4,31,257,2023-09-30 01:15:56.242931,2722.032,GPS,6
21001,69,0,49963,6,373.94,4,90,102,Non,10,6,80,276,2023-08-03 01:15:56.242931,44415.78,Téléphone,0
22291,18,0,75545,8,420.96,28,96,906,Non,10,7,4,82,2023-06-10 01:15:56.242931,53481.792,Jeux de société,0
69324,79,1,86297,7,475.05,48,65,230,Oui,2,2,35,206,2023-03-26 01:15:56.242931,5604.839999999999,Ordinateur,6
51796,39,1,27036,8,162.82,5,76,256,Oui,5,4,19,195,2024-09-12 01:15:56.242931,17589.672,Accessoires voiture,5
48807,45,1,42550,7,400.52,11,85,739,Non,7,8,56,149,2024-08-20 01:15:56.242931,14258.52,Chaussures,3
54299,31,1,61524,2,274.04,10,94,336,Oui,2,3,59,198,2023-04-30 01:15:56.242931,31216.104,Parfums,1
36920,55,1,50753,4,186.05,39,82,604,Oui,3,4,45,270,2023-11-05 01:15:56.242931,7776.683999999999,Boissons,4
17106,40,1,105722,0,244.91,49,77,723,Non,9,5,11,126,2025-02-23 01:15:56.242931,66099.23999999999,Accessoires,8
49728,54,1,20583,4,341.99,13,67,649,Oui,8,2,47,66,2024-10-23 01:15:56.242931,4648.824,Trottinette électrique,3
54755,62,1,114231,7,429.5,13,89,205,Oui,10,7,65,224,2023-09-26 01:15:56.242931,92877.504,Vêtements,2
82180,80,0,69745,10,430.76,2,80,500,Oui,8,9,72,76,2023-10-30 01:15:56.242931,43050.816,Meubles,2
13482,67,0,19317,9,21.07,12,71,201,Non,1,2,51,169,2024-03-17 01:15:56.242931,7235.412,Ordinateur,4
49935,28,0,81188,2,159.3,24,82,203,Oui,0,7,77,106,2024-03-21 01:15:56.242931,70216.8,Snacks,2
4014,69,1,27322,2,210.6,31,100,900,Oui,1,8,27,166,2025-03-19 01:15:56.242931,1977.3,Chaussures,4
8134,64,1,99178,6,435.21,40,94,906,Non,3,9,82,280,2023-05-19 01:15:56.242931,118115.71199999998,GPS,5
22767,65,1,98155,6,186.98,16,96,430,Non,6,8,55,293,2023-10-02 01:15:56.242931,93276.144,Ordinateur,1
69436,80,0,37806,2,180.81,4,71,319,Oui,3,8,22,275,2023-09-28 01:15:56.242931,2736.864,Téléphone,4
83609,72,0,114782,1,218.6,27,79,824,Oui,0,3,81,77,2023-11-30 01:15:56.242931,5995.535999999999,GPS,0
80698,77,0,79212,2,100.79,23,60,972,Oui,7,6,69,202,2024-09-09 01:15:56.242931,88743.108,Soins visage,1
22206,28,1,97084,4,455.27,44,83,694,Oui,5,7,16,227,2024-08-15 01:15:56.242931,5027.556,Accessoires,0
48689,42,0,111247,4,216.69,18,66,509,Non,0,2,74,71,2023-12-26 01:15:56.242931,132269.34,Vélos,2
51111,76,1,89553,8,291.12,44,76,175,Oui,4,7,84,175,2024-01-20 01:15:56.242931,3035.268,Jeux de société,5
2007,30,1,31474,2,434.29,44,68,213,Non,10,2,59,281,2023-09-05 01:15:56.242931,21970.608,Shampoing,10
82554,28,0,105685,10,273.29,48,75,378,Non,7,2,66,118,2024-09-24 01:15:56.242931,69137.628,Équipements de sport,4
96833,79,0,106247,6,288.93,45,98,504,Non,6,7,21,88,2023-05-17 01:15:56.242931,78879.924,Soins visage,1
63862,72,0,71936,1,431.26,40,71,441,Non,3,5,76,154,2024-02-10 01:15:56.242931,48995.58,Shampoing,5
21568,78,0,28136,5,323.66,50,78,26,Non,8,7,55,89,2025-02-24 01:15:56.242931,23385.48,Snacks,3
9085,29,0,96474,8,319.17,39,76,181,Non,9,4,70,203,2024-02-27 01:15:56.242931,16975.487999999998,Linge de maison,10
3542,71,0,83708,0,464.24,22,73,448,Oui,10,4,62,72,2023-10-09 01:15:56.242931,15309.048,Soins visage,4
14171,44,1,66195,6,146.85,41,74,998,Oui,1,5,31,56,2024-07-21 01:15:56.242931,54372.32399999999,Vêtements,5
35299,73,0,23563,1,94.43,24,64,6,Oui,5,5,41,273,2025-02-19 01:15:56.242931,8375.208,Produits frais,9
60788,64,1,81472,4,269.24,36,80,534,Oui,8,5,11,92,2024-01-14 01:15:56.242931,65286.48,Chaussures,1
74264,43,1,27908,5,453.85,42,76,142,Non,10,3,47,121,2023-05-26 01:15:56.242931,9741.096,Chaussures,9
93119,44,1,33174,10,29.39,10,91,42,Oui,6,2,40,249,2023-07-21 01:15:56.242931,21217.776,Téléphone,3
34234,60,1,68937,3,31.03,35,94,819,Oui,9,4,100,166,2024-08-30 01:15:56.242931,33107.448,Chaussures,1
70353,66,0,27375,4,282.78,3,70,712,Oui,0,2,3,60,2023-09-07 01:15:56.242931,27989.856,Soins visage,1
28229,42,0,49213,1,291.82,47,71,265,Oui,1,3,74,113,2024-07-20 01:15:56.242931,58119.84,Soins visage,9
48434,20,0,63252,7,147.76,29,85,500,Oui,6,1,24,268,2024-08-26 01:15:56.242931,17693.399999999998,GPS,0
99945,30,1,80069,1,489.96,14,73,597,Non,0,5,2,90,2024-08-03 01:15:56.251971,95591.964,Boissons,1
88287,70,0,97910,2,435.79,47,95,284,Oui,8,7,13,131,2023-12-01 01:15:56.251971,1129.332,Shampoing,0
97086,48,0,108682,7,96.16,30,97,195,Oui,1,8,17,78,2024-07-24 01:15:56.251971,90625.608,Snacks,1
10461,31,1,37261,0,290.35,21,84,408,Non,8,5,65,101,2024-04-27 01:15:56.251971,29965.008,Casque audio,5
20963,36,0,83836,7,351.91,14,78,32,Non,6,8,5,67,2025-03-22 01:15:56.251971,30156.456,Parfums,3
20508,30,0,35983,2,411.19,27,97,818,Non,2,10,19,254,2024-08-11 01:15:56.251971,26979.732,Snacks,4
42101,42,0,56704,4,495.8,9,69,682,Oui,2,6,82,291,2024-11-02 01:15:56.251971,39706.416,Accessoires,4
74707,37,0,52882,2,499.49,23,82,362,Oui,5,5,79,108,2024-09-27 01:15:56.251971,1674.4199999999998,Ustensiles de cuisine,6
96428,77,1,99850,9,282.01,30,83,212,Oui,2,10,58,236,2024-07-19 01:15:56.251971,48702.9,Téléphone,4
7536,58,0,71321,1,55.35,3,89,121,Oui,6,2,43,134,2024-05-03 01:15:56.251971,24430.092,Shampoing,5
58033,46,1,106244,1,263.32,3,87,595,Oui,0,2,4,160,2023-05-09 01:15:56.251971,90889.776,Jeux de société,3
42250,72,1,15451,10,264.28,9,68,968,Oui,4,10,58,223,2025-01-24 01:15:56.251971,5473.835999999999,Trottinette électrique,3
830,42,0,57723,3,62.09,3,78,927,Oui,7,10,4,129,2024-10-02 01:15:56.251971,38859.924,GPS,2
52692,59,1,39286,8,295.56,21,94,932,Oui,6,7,1,103,2023-10-16 01:15:56.251971,31979.484,Jeux de société,2
5151,51,0,49070,3,462.94,15,73,972,Non,10,6,33,201,2023-09-26 01:15:56.251971,30755.928,Équipements de sport,1
6260,48,1,44780,6,39.69,45,75,869,Oui,10,7,59,63,2024-12-02 01:15:56.251971,51199.452,Téléphone,1
3276,23,1,84841,6,245.98,29,78,190,Oui,4,7,56,69,2023-11-11 01:15:56.251971,67534.068,Soins visage,3
96049,39,0,107685,6,467.43,45,89,810,Oui,7,6,87,91,2025-02-06 01:15:56.251971,59201.60399999999,Trottinette électrique,1
45174,58,0,71137,0,344.45,7,93,817,Non,6,8,10,110,2024-10-25 01:15:56.251971,15873.336,Accessoires,4
89695,29,0,115195,0,83.98,5,79,343,Oui,0,5,12,83,2025-02-24 01:15:56.251971,30159.119999999995,Soins visage,9
21396,24,0,103031,7,357.31,10,89,510,Non,6,4,58,271,2024-01-11 01:15:56.251971,107916.432,Vélos,7
22265,64,1,108786,1,89.75,37,81,967,Oui,0,9,37,219,2024-10-07 01:15:56.251971,120091.668,GPS,2
40234,67,1,49590,2,159.54,35,89,194,Oui,6,9,33,144,2024-06-04 01:15:56.251971,53013.408,Téléphone,0
65932,67,1,23369,8,406.67,29,83,352,Oui,10,4,81,161,2024-06-08 01:15:56.251971,18069.108,Boissons,2
75402,67,1,97967,5,186.26,50,100,320,Oui,6,6,44,131,2025-01-23 01:15:56.251971,34074.216,Shampoing,1
53795,67,1,110732,5,44.72,49,68,707,Oui,5,1,16,215,2024-03-16 01:15:56.251971,100558.548,Équipements de sport,6
7855,69,1,113444,1,29.23,31,90,581,Oui,9,7,40,101,2023-03-27 01:15:56.251971,49331.20799999999,Boissons,4
67264,35,1,21494,0,132.49,26,71,970,Non,6,4,88,278,2024-08-11 01:15:56.251971,25790.184,Shampoing,3
71319,64,1,46714,5,321.13,50,73,730,Non,2,7,44,178,2025-01-31 01:15:56.251971,8452.524,Casque audio,3
54988,40,1,51568,7,460.27,48,85,580,Oui,1,8,98,51,2023-03-28 01:15:56.251971,9915.72,GPS,2
63766,55,1,45523,9,120.54,38,96,66,Oui,3,9,95,247,2023-04-13 01:15:56.251971,13128.156,Linge de maison,2
6118,69,0,92974,5,256.29,27,82,774,Oui,9,6,75,204,2024-09-23 01:15:56.251971,47966.1,Jeux de société,3
2524,47,1,108971,5,310.29,23,72,480,Oui,3,6,2,235,2023-07-05 01:15:56.251971,36901.56,Vêtements,4
32048,57,0,113388,7,404.49,37,91,836,Oui,1,5,77,109,2023-09-04 01:15:56.251971,4059.936,Jeux de société,0
54643,80,1,104819,10,37.6,31,100,756,Oui,2,3,78,291,2024-10-03 01:15:56.251971,9449.027999999998,Trottinette électrique,4
73510,58,0,26390,7,306.68,48,99,821,Oui,9,5,46,126,2024-04-07 01:15:56.251971,12273.024,Soins visage,1
22983,46,0,24930,3,356.02,11,80,732,Non,2,10,78,213,2023-10-03 01:15:56.251971,12281.159999999998,Accessoires,3
83507,49,1,106846,7,454.14,13,77,522,Oui,10,8,92,92,2025-01-03 01:15:56.251971,91119.312,Équipements de sport,2
12309,63,0,73730,4,402.28,29,69,367,Oui,9,9,46,291,2025-02-05 01:15:56.251971,44242.704,Ordinateur,2
94702,30,0,39596,1,79.52,49,85,444,Oui,7,10,39,239,2024-06-07 01:15:56.251971,34609.8,Équipements de sport,1
16597,58,0,53345,2,70.0,14,67,653,Non,1,7,50,93,2024-02-27 01:15:56.251971,63014.532,Boissons,0
84725,47,0,40386,5,25.66,43,70,849,Non,7,7,65,237,2024-04-27 01:15:56.251971,13609.536,Accessoires,2
60025,58,0,99427,5,178.95,39,85,666,Oui,7,9,74,75,2025-01-30 01:15:56.251971,70496.73599999999,Linge de maison,2
11209,27,0,56550,8,491.92,35,94,266,Oui,8,6,26,272,2023-12-19 01:15:56.251971,62670.36,Parfums,3
56835,77,0,114439,2,265.68,3,80,468,Oui,7,1,46,243,2024-07-29 01:15:56.251971,20505.912,Shampoing,1
29850,50,1,102958,9,360.97,3,71,499,Non,3,2,96,212,2023-05-27 01:15:56.251971,70571.64,Vélos,3
11008,74,1,16102,1,213.91,23,81,310,Non,1,1,41,267,2024-01-13 01:15:56.251971,9023.268,Produits frais,6
63958,52,0,95830,8,303.84,35,69,702,Non,0,1,34,292,2024-03-16 01:15:56.251971,27124.956,Accessoires voiture,7
50375,41,1,43842,9,313.23,40,73,261,Non,8,9,51,217,2024-01-06 01:15:56.251971,32089.403999999995,Snacks,3
6037,78,0,18533,1,275.49,7,78,550,Oui,3,3,63,211,2025-03-01 01:15:56.251971,6634.187999999999,Linge de maison,9
78304,62,0,100204,3,77.77,8,80,769,Oui,8,7,64,77,2023-09-21 01:15:56.251971,78771.34799999998,Ordinateur,3
33007,58,0,91078,9,360.04,12,76,753,Oui,8,7,76,156,2023-05-17 01:15:56.251971,25758.624,Ustensiles de cuisine,4
90518,19,0,42096,6,160.65,36,90,839,Oui,5,7,97,210,2024-04-17 01:15:56.251971,11685.804,Boissons,6
72045,66,1,110981,4,386.43,38,79,918,Non,2,5,89,135,2023-04-17 01:15:56.251971,128947.728,Accessoires,1
51998,77,0,28585,7,258.21,5,62,52,Oui,5,4,11,94,2024-08-17 01:15:56.251971,22079.544,Shampoing,4
4627,79,0,74048,10,33.24,7,94,825,Non,6,2,0,84,2024-05-15 01:15:56.251971,52848.32399999999,Casque audio,6
47681,58,1,56855,8,288.77,7,97,239,Non,6,8,5,187,2023-07-26 01:15:56.251971,840.5400000000001,Équipements de sport,2
34771,41,1,72251,6,35.74,19,74,154,Oui,5,1,81,201,2024-03-20 01:15:56.251971,2386.944,Meubles,5
85866,35,0,67941,1,43.15,33,85,80,Non,10,8,93,298,2024-11-30 01:15:56.251971,15031.692,Parfums,5
8220,52,0,37676,6,301.5,48,100,147,Non,6,10,97,109,2025-02-01 01:15:56.251971,30043.8,Meubles,1
35453,66,1,104527,8,307.07,43,66,213,Non,3,6,20,95,2023-06-12 01:15:56.251971,60262.836,Boissons,1
15742,49,1,93161,0,253.3,14,64,731,Oui,2,6,11,266,2024-12-19 01:15:56.251971,57432.156,Trottinette électrique,2
22273,73,0,107096,1,458.82,44,78,721,Oui,2,9,28,158,2024-03-24 01:15:56.251971,86210.60399999999,Ustensiles de cuisine,3
2542,22,0,60230,7,21.87,40,71,387,Oui,2,1,21,121,2024-03-27 01:15:56.251971,5432.831999999999,Trottinette électrique,7
3169,30,0,119772,5,412.34,43,81,838,Oui,3,9,60,228,2024-09-28 01:15:56.251971,51899.628,GPS,0
57187,70,1,76732,2,98.25,45,79,834,Oui,4,3,65,247,2025-03-06 01:15:56.251971,78481.392,Shampoing,5
94277,54,0,26841,8,109.86,50,60,724,Non,2,1,92,77,2024-04-03 01:15:56.251971,30556.26,Casque audio,0
35558,42,1,87446,6,65.96,1,90,205,Non,6,3,65,86,2024-09-21 01:15:56.251971,56394.684,Vélos,5
93814,19,0,49126,9,53.67,29,60,49,Oui,9,5,5,121,2024-04-01 01:15:56.251971,1079.4,Shampoing,2
87236,24,0,44552,6,384.75,32,90,851,Non,10,2,40,75,2023-06-12 01:15:56.251971,27880.824,Linge de maison,5
4998,25,1,61712,10,35.81,39,81,306,Oui,6,5,62,125,2023-10-20 01:15:56.251971,775.068,Téléphone,0
43468,39,1,117132,9,173.65,50,95,835,Oui,5,7,32,260,2023-04-01 01:15:56.251971,11398.884,Équipements de sport,2
25271,34,0,72814,4,192.52,10,80,86,Non,8,4,15,59,2025-02-08 01:15:56.251971,12218.4,Parfums,6
66821,75,1,18744,5,22.25,31,92,432,Non,8,6,50,91,2023-11-05 01:15:56.251971,6582.72,Équipements de sport,4
83921,26,0,59349,6,428.21,15,81,60,Non,8,1,60,95,2024-01-28 01:15:56.251971,61257.996,Accessoires,4
27960,71,0,51431,10,474.93,32,85,967,Non,7,5,14,184,2024-09-08 01:15:56.251971,42711.24,Téléphone,2
64302,19,0,42841,1,10.91,44,84,544,Oui,0,8,47,100,2025-01-20 01:15:56.251971,37616.196,Accessoires voiture,1
13704,29,0,44971,4,20.2,20,82,642,Oui,7,2,58,101,2024-02-10 01:15:56.251971,43216.632,Accessoires voiture,4
71557,68,0,87931,0,257.58,1,76,586,Oui,1,8,4,188,2024-01-24 01:15:56.251971,78330.648,Vélos,3
70837,75,0,93372,3,436.23,5,95,737,Non,8,9,96,166,2024-02-13 01:15:56.251971,6001.116,Accessoires voiture,0
20866,62,1,108148,2,105.19,43,72,507,Non,2,10,80,231,2024-11-04 01:15:56.251971,73639.14,Chaussures,4
83701,26,0,43711,0,156.89,30,98,690,Non,5,5,50,156,2024-07-31 01:15:56.251971,5052.456,Accessoires,3
62145,72,0,106256,9,371.42,37,70,936,Oui,8,2,31,273,2024-12-02 01:15:56.251971,91287.672,Casque audio,8
37823,71,1,17188,9,55.51,22,69,178,Non,1,3,78,267,2024-04-13 01:15:56.251971,6365.244,Trottinette électrique,0
11138,34,1,56101,1,152.42,4,61,596,Oui,8,1,39,188,2024-04-30 01:15:56.251971,39849.864,Meubles,1
42210,38,0,89800,1,110.47,28,65,508,Oui,4,2,100,140,2023-06-01 01:15:56.251971,62454.492,Accessoires,5
92313,67,0,92807,8,441.83,34,84,218,Oui,5,6,89,197,2025-01-09 01:15:56.251971,44960.088,Vélos,0
39438,59,1,118948,8,301.05,34,78,345,Oui,1,4,9,78,2024-10-03 01:15:56.251971,108637.74,Parfums,10
22953,35,1,36892,5,128.75,5,71,691,Oui,4,4,11,217,2024-04-26 01:15:56.251971,14336.64,Vêtements,8
343,21,1,41425,5,242.52,6,74,696,Oui,9,6,26,211,2023-09-13 01:15:56.251971,26822.64,Boissons,4
67793,37,0,50013,9,195.76,16,93,200,Oui,3,1,82,206,2024-09-21 01:15:56.251971,51974.808,Snacks,0
55560,23,0,18014,8,434.07,8,75,362,Non,4,8,73,288,2024-12-28 01:15:56.251971,451.536,Jeux de société,3
62602,26,1,38499,2,466.03,36,72,857,Oui,1,5,84,213,2024-08-02 01:15:56.251971,11412.024,Téléphone,1
68051,71,1,106761,5,310.17,18,61,342,Non,1,7,53,290,2023-04-21 01:15:56.251971,32372.196,Vélos,0
7652,23,0,98682,2,188.01,28,97,752,Oui,0,4,89,138,2024-05-17 01:15:56.251971,88433.25600000001,Accessoires voiture,1
77957,19,0,96497,8,399.46,13,83,864,Non,7,9,1,91,2024-08-07 01:15:56.251971,103345.584,Ustensiles de cuisine,4
21219,62,1,98965,8,312.01,28,95,951,Oui,8,4,32,107,2023-11-26 01:15:56.251971,7263.251999999999,Trottinette électrique,5
1605,77,1,30999,8,291.14,39,84,83,Oui,5,1,78,96,2023-08-02 01:15:56.251971,23494.44,Téléphone,0
86656,67,1,90608,6,290.02,19,88,667,Non,3,8,45,141,2024-07-15 01:15:56.251971,7684.451999999999,Snacks,3
38881,23,0,94771,4,77.12,37,78,65,Oui,3,9,51,171,2024-05-09 01:15:56.251971,90849.324,Snacks,4
84706,64,1,61341,4,479.4,23,82,81,Non,0,6,5,61,2024-08-28 01:15:56.251971,45525.228,Ustensiles de cuisine,0
76689,56,1,117476,5,130.18,34,94,568,Oui,4,10,51,139,2023-05-16 01:15:56.251971,20179.848,Ordinateur,1
98040,60,1,42377,0,26.33,14,72,367,Oui,10,10,24,115,2024-12-08 01:15:56.251971,26500.308,Accessoires voiture,2
98850,63,0,38969,6,355.06,23,64,212,Oui,9,7,45,96,2024-02-26 01:15:56.251971,13093.38,Boissons,3
24035,67,0,72357,4,424.97,35,91,878,Oui,6,2,31,243,2023-08-19 01:15:56.251971,36530.928,Meubles,7
89835,24,1,37567,1,483.9,42,84,179,Oui,9,5,18,64,2025-02-28 01:15:56.251971,41818.932,Téléphone,4
50796,29,0,96976,9,21.63,5,98,26,Non,0,5,19,183,2024-08-05 01:15:56.251971,48926.304,Boissons,5
21092,74,1,95666,2,472.8,7,85,793,Non,1,3,58,197,2023-07-31 01:15:56.251971,99313.548,Snacks,1
35197,50,0,85826,1,78.52,6,83,821,Non,1,7,53,75,2023-07-27 01:15:56.251971,49478.148,Produits frais,4
48297,51,0,117577,3,88.77,3,96,509,Oui,0,9,71,161,2024-09-03 01:15:56.251971,131573.988,Chaussures,1
74209,78,0,106788,7,366.8,27,76,542,Oui,0,5,87,63,2024-09-28 01:15:56.251971,97496.352,Boissons,6
1637,48,0,69676,6,440.75,1,61,723,Oui,5,10,11,275,2023-09-28 01:15:56.251971,64298.81999999999,Vélos,1
72617,73,0,98289,9,350.64,44,60,765,Non,1,3,64,177,2023-08-27 01:15:56.251971,92586.18,Meubles,3
17411,28,1,41191,7,459.45,18,75,90,Non,0,4,49,234,2023-04-15 01:15:56.251971,31423.464,Trottinette électrique,5
39989,59,0,88056,7,122.57,30,85,337,Non,6,7,98,233,2025-03-10 01:15:56.251971,27024.288,Linge de maison,5
83430,25,1,92750,10,101.58,27,74,903,Non,3,8,86,274,2023-11-22 01:15:56.251971,89593.87199999999,Trottinette électrique,4
43375,66,1,22544,10,88.73,1,95,40,Non,6,9,49,83,2023-10-17 01:15:56.251971,862.56,Jeux de société,2
59956,43,1,94632,10,311.23,13,100,617,Oui,8,3,4,225,2025-02-02 01:15:56.251971,20390.688,Shampoing,7
85093,63,0,40857,2,223.73,19,65,7,Oui,5,7,27,242,2024-04-25 01:15:56.251971,8901.3,Produits frais,1
78220,80,1,48890,6,144.48,11,88,772,Non,1,9,66,101,2023-04-08 01:15:56.251971,56705.172,Accessoires voiture,0
12624,30,0,93494,0,434.01,35,92,930,Non,0,9,58,152,2023-06-18 01:15:56.251971,22544.592,Accessoires,0
75811,74,1,118657,3,373.18,26,78,356,Oui,4,4,50,232,2024-06-27 01:15:56.251971,32780.04,Produits frais,8
47740,71,0,60603,6,203.92,11,69,435,Oui,4,8,77,289,2025-02-05 01:15:56.251971,70995.072,Accessoires,3
17148,47,1,24172,8,154.99,27,92,332,Oui,0,7,6,118,2023-12-19 01:15:56.251971,13018.08,Ordinateur,1
57291,50,0,58116,5,43.27,3,93,922,Oui,4,9,16,130,2023-11-02 01:15:56.251971,8743.284,Casque audio,4
53284,52,0,26148,8,73.98,34,80,213,Oui,10,7,41,154,2024-11-14 01:15:56.251971,16282.571999999998,Boissons,1
81919,34,1,77573,4,256.03,27,79,934,Oui,1,7,63,287,2024-12-16 01:15:56.251971,42183.048,Trottinette électrique,0
14679,31,1,35245,7,100.33,16,99,556,Oui,5,6,32,110,2023-09-06 01:15:56.251971,24419.856,Téléphone,4
73634,20,1,29889,0,69.25,38,64,19,Non,6,1,31,251,2025-01-30 01:15:56.251971,33539.88,Accessoires,3
66401,68,0,44717,10,343.89,12,97,514,Non,0,5,82,173,2024-07-26 01:15:56.251971,14253.767999999998,Ustensiles de cuisine,1
76946,74,0,89107,8,188.9,2,88,851,Oui,4,10,5,191,2024-09-20 01:15:56.251971,103722.6,Vélos,4
66029,59,0,97765,10,162.22,20,91,11,Oui,8,10,63,93,2023-10-30 01:15:56.251971,67173.948,Vêtements,2
12763,23,1,83632,9,56.88,6,100,895,Non,8,5,25,91,2023-10-14 01:15:56.251971,13534.476,Équipements de sport,7
64449,61,1,37641,4,219.63,13,68,198,Oui,10,5,53,120,2025-01-20 01:15:56.251971,40235.1,Ustensiles de cuisine,0
91058,27,1,76514,10,347.5,7,98,545,Non,1,1,54,268,2023-04-08 01:15:56.251971,68356.116,Snacks,3
17875,61,0,65275,1,244.23,22,97,315,Oui,0,6,56,61,2023-05-31 01:15:56.251971,70938.348,Boissons,3
67789,23,0,20940,4,364.75,9,96,547,Non,9,6,97,149,2023-09-10 01:15:56.251971,18975.48,Accessoires voiture,4
96646,70,0,15324,2,12.38,36,87,770,Non,2,7,32,125,2023-08-23 01:15:56.251971,1635.576,Accessoires voiture,1
25155,59,0,107709,9,253.45,45,99,843,Non,3,8,16,159,2024-10-27 01:15:56.251971,54733.584,Trottinette électrique,4
99468,61,0,54199,2,182.9,4,90,574,Non,8,10,20,78,2025-01-11 01:15:56.251971,59460.948,Chaussures,1
80331,46,0,41870,5,393.31,14,85,648,Oui,1,8,87,221,2024-08-01 01:15:56.251971,32499.828,Linge de maison,0
16423,80,0,47288,2,75.32,13,74,123,Oui,5,5,84,195,2023-09-08 01:15:56.251971,54678.732,Équipements de sport,6
87335,57,0,114580,6,498.02,43,85,477,Oui,9,9,62,286,2023-10-11 01:15:56.251971,85518.228,Téléphone,3
98849,60,1,35832,3,340.0,42,68,245,Oui,5,9,58,61,2023-05-17 01:15:56.251971,20935.464,Vêtements,4
39997,29,1,77630,1,405.41,35,89,563,Oui,9,10,3,86,2023-11-26 01:15:56.251971,67734.264,Vélos,4
16247,71,0,103236,6,91.62,41,95,554,Non,8,1,97,247,2024-03-29 01:15:56.251971,9877.955999999998,Parfums,4
27968,67,1,26225,0,385.47,32,90,133,Oui,6,1,61,140,2024-03-12 01:15:56.251971,7161.372,Shampoing,7
16906,47,0,116175,3,336.69,12,95,882,Non,3,7,54,137,2024-02-24 01:15:56.251971,107556.576,Chaussures,0
34555,41,0,79330,3,264.63,4,88,587,Non,2,4,82,150,2024-02-28 01:15:56.251971,18768.468,Accessoires voiture,3
